antigen	human podoplanin
name	LpMab-10
animal	mouse
isotype	IgG3 kappa
description	PLAG1のThr34を認識。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
pubmed_srch	LpMab-10
reference	
contact	kato_tohoku
supplier	

.	LpMab-12
category	human podoplanin
antigen	human podoplanin
name	LpMab-12
animal	mouse
isotype	IgG1 kappa
description	PLAG3のThr52に付加された糖鎖を認識。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=LpMab-12+PLos](article)
contact	kato_tohoku
supplier	[https://www.cellsignal.com/products/primary-antibodies/podoplanin-lpmab-12-mouse-mab/26981](CST)|[http://www.merckmillipore.com/JP/ja/product/Anti-Podoplanin-Antibody-clone-LpMab-12,MM_NF-MABT841](Merck)|[https://www.hycultbiotech.com/hm2376](Hycult)|[https://soyaku.co.jp/reagent-sales/lpmab/](医化学創薬)

.	LpMab-13::human podoplanin
category	human podoplanin
antigen	human podoplanin
name	LpMab-13
animal	mouse
isotype	IgG1 kappa
description	PLAG2-3を認識。NZ-1抗体のエピトープと類似。
application	IHC, WB, FACSなど、すべての実験に有用。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=LpMab-13+155-62](article)
contact	kato_tohoku
supplier	[http://www.merckmillipore.com/JP/ja/product/Anti-Podoplanin-Antibody-clone-LpMab-13,MM_NF-MABT855](Merck)|[https://www.hycultbiotech.com/hm2374](Hycult)

.	LpMab-17::human podoplanin
category	human podoplanin
antigen	human podoplanin
name	LpMab-17
animal	mouse
isotype	IgG1 kappa
description	PLAG4を認識。
application	IHC, WB, FACSなど、すべての実験に有用。内在性のポドプラニンも高感度に認識します。
pubmed_id	
reference	[https://www.ncbi.nlm.nih.gov/pubmed/?term=LpMab-17+Suzuki](文献)|[http://www.med-tohoku-antibody.com/link/121.htm](プレスリリース（)|[https://www.abmgood.com/](ABM ）)
contact	kato_tohoku
supplier	[https://www.bdbiosciences.com/us/reagents/research/antibodies-buffers/immunology-reagents/anti-human-antibodies/cell-surface-antigens/bv421-mouse-anti-human-podoplanin-lpmab-17/p/566456](BD)|[http://www.merckmillipore.com/JP/ja/product/Anti-Podoplanin-Antibody-clone-LpMab-17,MM_NF-MABT867](Merck)

.	LpMab-19
category	human podoplanin
antigen	human podoplanin
name	LpMab-19
animal	mouse
